ligand,case,run_tag,top_frac,top_n,top_success_any,top_success_rate,top_valid_n,top_success_any_valid,top_success_rate_valid
4jsz,4jsz_Kdist5.0_Kmono1.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist5.0_Kmono10.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist5.0_Kmono11.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist5.0_Kmono12.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist5.0_Kmono13.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist5.0_Kmono14.0,penalty_qpu_20260116_174810,0.1,96,0,0.0,96,0,0.0
4jsz,4jsz_Kdist5.0_Kmono15.0,penalty_qpu_20260116_174810,0.1,96,1,0.03125,96,1,0.03125
4jsz,4jsz_Kdist5.0_Kmono16.0,penalty_qpu_20260116_174810,0.1,98,0,0.0,98,0,0.0
4jsz,4jsz_Kdist5.0_Kmono17.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist5.0_Kmono18.0,penalty_qpu_20260116_174810,0.1,99,0,0.0,99,0,0.0
4jsz,4jsz_Kdist5.0_Kmono19.0,penalty_qpu_20260116_174810,0.1,98,0,0.0,98,0,0.0
4jsz,4jsz_Kdist5.0_Kmono2.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist5.0_Kmono20.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist5.0_Kmono3.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist5.0_Kmono4.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist5.0_Kmono5.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist5.0_Kmono6.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist5.0_Kmono7.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist5.0_Kmono8.0,penalty_qpu_20260116_174810,0.1,100,1,0.02,100,1,0.02
4jsz,4jsz_Kdist5.0_Kmono9.0,penalty_qpu_20260116_174810,0.1,100,1,0.03,100,1,0.03
4jsz,4jsz_Kdist5.5_Kmono0.1,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist5.5_Kmono1.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist5.5_Kmono10.0,penalty_qpu_20260116_174810,0.1,100,1,0.04,100,1,0.04
4jsz,4jsz_Kdist5.5_Kmono11.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist5.5_Kmono12.0,penalty_qpu_20260116_174810,0.1,98,1,0.07142857142857142,98,1,0.07142857142857142
4jsz,4jsz_Kdist5.5_Kmono13.0,penalty_qpu_20260116_174810,0.1,100,1,0.07,100,1,0.07
4jsz,4jsz_Kdist5.5_Kmono14.0,penalty_qpu_20260116_174810,0.1,91,1,0.24175824175824176,91,1,0.24175824175824176
4jsz,4jsz_Kdist5.5_Kmono15.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist5.5_Kmono16.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist5.5_Kmono17.0,penalty_qpu_20260116_174810,0.1,98,1,0.01020408163265306,98,1,0.01020408163265306
4jsz,4jsz_Kdist5.5_Kmono18.0,penalty_qpu_20260116_174810,0.1,97,1,0.09278350515463918,97,1,0.09278350515463918
4jsz,4jsz_Kdist5.5_Kmono19.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist5.5_Kmono2.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist5.5_Kmono20.0,penalty_qpu_20260116_174810,0.1,91,0,0.0,91,0,0.0
4jsz,4jsz_Kdist5.5_Kmono3.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist5.5_Kmono4.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist5.5_Kmono5.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist5.5_Kmono6.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist5.5_Kmono7.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist5.5_Kmono8.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist5.5_Kmono9.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist6.0_Kmono0.1,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist6.0_Kmono1.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist6.0_Kmono10.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist6.0_Kmono11.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist6.0_Kmono12.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist6.0_Kmono13.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist6.0_Kmono14.0,penalty_qpu_20260116_174810,0.1,95,1,0.042105263157894736,95,1,0.042105263157894736
4jsz,4jsz_Kdist6.0_Kmono15.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist6.0_Kmono16.0,penalty_qpu_20260116_174810,0.1,99,0,0.0,99,0,0.0
4jsz,4jsz_Kdist6.0_Kmono17.0,penalty_qpu_20260116_174810,0.1,94,1,0.0425531914893617,94,1,0.0425531914893617
4jsz,4jsz_Kdist6.0_Kmono18.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist6.0_Kmono19.0,penalty_qpu_20260116_174810,0.1,35,0,0.0,35,0,0.0
4jsz,4jsz_Kdist6.0_Kmono2.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist6.0_Kmono20.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist6.0_Kmono3.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist6.0_Kmono4.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist6.0_Kmono5.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist6.0_Kmono6.0,penalty_qpu_20260116_174810,0.1,100,1,0.08,100,1,0.08
4jsz,4jsz_Kdist6.0_Kmono7.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist6.0_Kmono8.0,penalty_qpu_20260116_174810,0.1,54,1,0.24074074074074073,54,1,0.24074074074074073
4jsz,4jsz_Kdist6.0_Kmono9.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist6.5_Kmono0.1,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist6.5_Kmono1.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist6.5_Kmono10.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist6.5_Kmono11.0,penalty_qpu_20260116_174810,0.1,44,1,0.3181818181818182,44,1,0.3181818181818182
4jsz,4jsz_Kdist6.5_Kmono12.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist6.5_Kmono13.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist6.5_Kmono14.0,penalty_qpu_20260116_174810,0.1,100,1,0.18,100,1,0.18
4jsz,4jsz_Kdist6.5_Kmono15.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist6.5_Kmono16.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist6.5_Kmono17.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist6.5_Kmono18.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist6.5_Kmono19.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist6.5_Kmono2.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist6.5_Kmono20.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist6.5_Kmono3.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist6.5_Kmono4.0,penalty_qpu_20260116_174810,0.1,97,1,0.25773195876288657,97,1,0.25773195876288657
4jsz,4jsz_Kdist6.5_Kmono5.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist6.5_Kmono6.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist6.5_Kmono7.0,penalty_qpu_20260116_174810,0.1,94,0,0.0,94,0,0.0
4jsz,4jsz_Kdist6.5_Kmono8.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist6.5_Kmono9.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist7.0_Kmono0.1,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist7.0_Kmono1.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist7.0_Kmono10.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist7.0_Kmono11.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist7.0_Kmono12.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist7.0_Kmono13.0,penalty_qpu_20260116_174810,0.1,100,1,0.05,100,1,0.05
4jsz,4jsz_Kdist7.0_Kmono14.0,penalty_qpu_20260116_174810,0.1,99,1,0.010101010101010102,99,1,0.010101010101010102
4jsz,4jsz_Kdist7.0_Kmono15.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist7.0_Kmono16.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist7.0_Kmono17.0,penalty_qpu_20260116_174810,0.1,86,0,0.0,86,0,0.0
4jsz,4jsz_Kdist7.0_Kmono18.0,penalty_qpu_20260116_174810,0.1,88,1,0.022727272727272728,88,1,0.022727272727272728
4jsz,4jsz_Kdist7.0_Kmono19.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist7.0_Kmono2.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist7.0_Kmono20.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist7.0_Kmono3.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist7.0_Kmono4.0,penalty_qpu_20260116_174810,0.1,100,1,0.08,100,1,0.08
4jsz,4jsz_Kdist7.0_Kmono5.0,penalty_qpu_20260116_174810,0.1,100,1,0.09,100,1,0.09
4jsz,4jsz_Kdist7.0_Kmono6.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist7.0_Kmono7.0,penalty_qpu_20260116_174810,0.1,96,0,0.0,96,0,0.0
4jsz,4jsz_Kdist7.0_Kmono8.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist7.0_Kmono9.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist7.5_Kmono0.1,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist7.5_Kmono1.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist7.5_Kmono10.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist7.5_Kmono11.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist7.5_Kmono12.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist7.5_Kmono13.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist7.5_Kmono14.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist7.5_Kmono15.0,penalty_qpu_20260116_174810,0.1,100,1,0.11,100,1,0.11
4jsz,4jsz_Kdist7.5_Kmono16.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist7.5_Kmono17.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist7.5_Kmono18.0,penalty_qpu_20260116_174810,0.1,100,1,0.02,100,1,0.02
4jsz,4jsz_Kdist7.5_Kmono19.0,penalty_qpu_20260116_174810,0.1,100,1,0.01,100,1,0.01
4jsz,4jsz_Kdist7.5_Kmono2.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist7.5_Kmono20.0,penalty_qpu_20260116_174810,0.1,99,0,0.0,99,0,0.0
4jsz,4jsz_Kdist7.5_Kmono3.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist7.5_Kmono4.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist7.5_Kmono5.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist7.5_Kmono6.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist7.5_Kmono7.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist7.5_Kmono8.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist7.5_Kmono9.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist8.0_Kmono0.1,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist8.0_Kmono1.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist8.0_Kmono10.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist8.0_Kmono11.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist8.0_Kmono12.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist8.0_Kmono13.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist8.0_Kmono14.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist8.0_Kmono15.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist8.0_Kmono16.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist8.0_Kmono17.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist8.0_Kmono18.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist8.0_Kmono19.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist8.0_Kmono2.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist8.0_Kmono20.0,penalty_qpu_20260116_174810,0.1,99,1,0.010101010101010102,99,1,0.010101010101010102
4jsz,4jsz_Kdist8.0_Kmono3.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist8.0_Kmono4.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist8.0_Kmono5.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist8.0_Kmono6.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist8.0_Kmono7.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist8.0_Kmono8.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist8.0_Kmono9.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist8.5_Kmono0.1,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist8.5_Kmono1.0,penalty_qpu_20260116_174810,0.1,100,1,0.48,100,1,0.48
4jsz,4jsz_Kdist8.5_Kmono10.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist8.5_Kmono11.0,penalty_qpu_20260116_174810,0.1,97,1,0.05154639175257732,97,1,0.05154639175257732
4jsz,4jsz_Kdist8.5_Kmono12.0,penalty_qpu_20260116_174810,0.1,100,1,0.03,100,1,0.03
4jsz,4jsz_Kdist8.5_Kmono13.0,penalty_qpu_20260116_174810,0.1,98,0,0.0,98,0,0.0
4jsz,4jsz_Kdist8.5_Kmono14.0,penalty_qpu_20260116_174810,0.1,100,1,0.02,100,1,0.02
4jsz,4jsz_Kdist8.5_Kmono15.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist8.5_Kmono16.0,penalty_qpu_20260116_174810,0.1,100,1,0.02,100,1,0.02
4jsz,4jsz_Kdist8.5_Kmono17.0,penalty_qpu_20260116_174810,0.1,100,1,0.01,100,1,0.01
4jsz,4jsz_Kdist8.5_Kmono18.0,penalty_qpu_20260116_174810,0.1,36,0,0.0,36,0,0.0
4jsz,4jsz_Kdist8.5_Kmono19.0,penalty_qpu_20260116_174810,0.1,93,1,0.6989247311827957,93,1,0.6989247311827957
4jsz,4jsz_Kdist8.5_Kmono2.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist8.5_Kmono20.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist8.5_Kmono3.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist8.5_Kmono4.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist8.5_Kmono5.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist8.5_Kmono6.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist8.5_Kmono7.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist8.5_Kmono8.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist8.5_Kmono9.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist9.0_Kmono0.1,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist9.0_Kmono1.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist9.0_Kmono10.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist9.0_Kmono11.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist9.0_Kmono12.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist9.0_Kmono13.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist9.0_Kmono14.0,penalty_qpu_20260116_174810,0.1,100,1,0.25,100,1,0.25
4jsz,4jsz_Kdist9.0_Kmono15.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist9.0_Kmono16.0,penalty_qpu_20260116_174810,0.1,100,1,0.05,100,1,0.05
4jsz,4jsz_Kdist9.0_Kmono17.0,penalty_qpu_20260116_174810,0.1,99,1,0.020202020202020204,99,1,0.020202020202020204
4jsz,4jsz_Kdist9.0_Kmono18.0,penalty_qpu_20260116_174810,0.1,100,1,0.01,100,1,0.01
4jsz,4jsz_Kdist9.0_Kmono19.0,penalty_qpu_20260116_174810,0.1,95,1,0.17894736842105263,95,1,0.17894736842105263
4jsz,4jsz_Kdist9.0_Kmono2.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist9.0_Kmono20.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist9.0_Kmono3.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist9.0_Kmono4.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist9.0_Kmono5.0,penalty_qpu_20260116_174810,0.1,100,1,0.06,100,1,0.06
4jsz,4jsz_Kdist9.0_Kmono6.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist9.0_Kmono7.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist9.0_Kmono8.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist9.0_Kmono9.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist9.5_Kmono0.1,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist9.5_Kmono1.0,penalty_qpu_20260116_174810,0.1,100,1,0.48,100,1,0.48
4jsz,4jsz_Kdist9.5_Kmono10.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist9.5_Kmono11.0,penalty_qpu_20260116_174810,0.1,7,0,0.0,7,0,0.0
4jsz,4jsz_Kdist9.5_Kmono12.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist9.5_Kmono13.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist9.5_Kmono14.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist9.5_Kmono15.0,penalty_qpu_20260116_174810,0.1,100,1,0.01,100,1,0.01
4jsz,4jsz_Kdist9.5_Kmono16.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist9.5_Kmono17.0,penalty_qpu_20260116_174810,0.1,85,0,0.0,85,0,0.0
4jsz,4jsz_Kdist9.5_Kmono18.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist9.5_Kmono19.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist9.5_Kmono2.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist9.5_Kmono20.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist9.5_Kmono3.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist9.5_Kmono4.0,penalty_qpu_20260116_174810,0.1,100,1,0.02,100,1,0.02
4jsz,4jsz_Kdist9.5_Kmono5.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist9.5_Kmono6.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist9.5_Kmono7.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist9.5_Kmono8.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
4jsz,4jsz_Kdist9.5_Kmono9.0,penalty_qpu_20260116_174810,0.1,100,0,0.0,100,0,0.0
