mode,query_tag,ligand,kdist,kmono,n_reads,n_valid,n_success_valid,validity_rate,success_rate,quality,qpu_access_time,qpu_sampling_time,sample_elapsed_sec,mRMSD,avg_RMSD,physical_qubits,max_chain_length,raw_case_id,step,candidate_idx,objective,objective_value,best_so_far
qpu,prereg_3nq9_bo_s20260804002_s034,3nq9,5.0,16.0,1000,1000,0,1.0,0.0,0.0,204837.2,170240.0,88.676,3.034814511845324,4.8325139,1959.0,22.0,3nq9_Kdist5.000_Kmono16.000,34,226,quality_3nq9,0.0,0.997
qpu,prereg_3nq9_bo_s20260804002_s034,4jsz,5.0,16.0,1000,1000,0,1.0,0.0,0.0,205831.2,171240.0,79.345,2.755190330517446,4.028704,2667.0,29.0,4jsz_Kdist5.000_Kmono16.000,34,226,quality_3nq9,0.0,0.997
qpu,prereg_3nq9_bo_s20260804002_s035,3nq9,0.1,15.0,1000,257,23,0.257,0.08949416342412451,0.023,206894.4,172300.0,91.543,0.8414950980249383,5.011481322957199,2151.0,26.0,3nq9_Kdist0.100_Kmono15.000,35,15,quality_3nq9,0.023,0.997
qpu,prereg_3nq9_bo_s20260804002_s035,4jsz,0.1,15.0,1000,742,0,0.742,0.0,0.0,213378.8,178780.0,138.607,2.1513962907841964,2.9563442048517516,2461.0,27.0,4jsz_Kdist0.100_Kmono15.000,35,15,quality_3nq9,0.023,0.997
qpu,prereg_3nq9_bo_s20260804002_s036,3nq9,10.0,9.0,1000,1000,0,1.0,0.0,0.0,209977.2,175380.0,68.146,4.966424222674277,5.767983400000001,2293.0,28.0,3nq9_Kdist10.000_Kmono9.000,36,429,quality_3nq9,0.0,0.997
qpu,prereg_3nq9_bo_s20260804002_s036,4jsz,10.0,9.0,1000,1000,0,1.0,0.0,0.0,211972.4,177380.0,52.554,2.3677141443333145,3.4676681000000005,2510.0,28.0,4jsz_Kdist10.000_Kmono9.000,36,429,quality_3nq9,0.0,0.997
qpu,prereg_3nq9_bo_s20260804002_s037,3nq9,3.5,20.0,1000,998,0,0.998,0.0,0.0,204837.2,170240.0,59.149,2.554308237140248,3.4656148296593194,2329.0,28.0,3nq9_Kdist3.500_Kmono20.000,37,167,quality_3nq9,0.0,0.997
qpu,prereg_3nq9_bo_s20260804002_s037,4jsz,3.5,20.0,1000,467,1,0.467,0.0021413276231263384,0.001,219399.6,184800.0,112.097,1.3554146966888025,4.297640685224841,2378.0,24.0,4jsz_Kdist3.500_Kmono20.000,37,167,quality_3nq9,0.0,0.997
qpu,prereg_3nq9_bo_s20260804002_s038,3nq9,4.5,5.0,1000,1000,0,1.0,0.0,0.0,206391.6,171800.0,121.288,4.499486980581826,5.866136699999999,2035.0,23.0,3nq9_Kdist4.500_Kmono5.000,38,194,quality_3nq9,0.0,0.997
qpu,prereg_3nq9_bo_s20260804002_s038,4jsz,4.5,5.0,1000,1000,0,1.0,0.0,0.0,215344.8,180740.0,78.617,2.757502702073143,3.3456439999999996,2537.0,26.0,4jsz_Kdist4.500_Kmono5.000,38,194,quality_3nq9,0.0,0.997
qpu,prereg_3nq9_bo_s20260804002_s039,3nq9,2.5,0.1,1000,1000,0,1.0,0.0,0.0,200188.4,165600.0,137.613,4.291102424567747,5.623408499999999,1997.0,22.0,3nq9_Kdist2.500_Kmono0.100,39,105,quality_3nq9,0.0,0.997
qpu,prereg_3nq9_bo_s20260804002_s039,4jsz,2.5,0.1,1000,1000,0,1.0,0.0,0.0,212474.8,177880.0,115.808,4.20061402363638,4.526459200000001,2583.0,27.0,4jsz_Kdist2.500_Kmono0.100,39,105,quality_3nq9,0.0,0.997
qpu,prereg_3nq9_bo_s20260804002_s040,3nq9,5.0,10.0,1000,1000,0,1.0,0.0,0.0,210756.4,176160.0,68.621,3.2592070850518318,5.2537807999999995,2184.0,25.0,3nq9_Kdist5.000_Kmono10.000,40,220,quality_3nq9,0.0,0.997
qpu,prereg_3nq9_bo_s20260804002_s040,4jsz,5.0,10.0,1000,1000,2,1.0,0.002,0.002,214085.2,179480.0,77.79,1.553892875591787,2.6104117000000007,2797.0,29.0,4jsz_Kdist5.000_Kmono10.000,40,220,quality_3nq9,0.0,0.997
qpu,prereg_3nq9_bo_s20260804002_s041,3nq9,0.5,12.0,1000,682,35,0.682,0.051319648093841645,0.035,207694.8,173100.0,105.361,1.11686749437881,4.255520821114369,2069.0,24.0,3nq9_Kdist0.500_Kmono12.000,41,33,quality_3nq9,0.035,0.997
qpu,prereg_3nq9_bo_s20260804002_s041,4jsz,0.5,12.0,1000,989,3,0.989,0.003033367037411527,0.003,220393.6,185800.0,122.013,1.8818302261362474,3.7961927199191097,2371.0,25.0,4jsz_Kdist0.500_Kmono12.000,41,33,quality_3nq9,0.035,0.997
qpu,prereg_3nq9_bo_s20260804002_s042,3nq9,9.0,11.0,1000,1000,0,1.0,0.0,0.0,209655.2,175060.0,116.579,3.380790557819448,5.003752500000001,2034.0,25.0,3nq9_Kdist9.000_Kmono11.000,42,389,quality_3nq9,0.0,0.997
qpu,prereg_3nq9_bo_s20260804002_s042,4jsz,9.0,11.0,1000,1000,0,1.0,0.0,0.0,209759.2,175160.0,111.709,3.3305442794457623,4.4808161,2397.0,27.0,4jsz_Kdist9.000_Kmono11.000,42,389,quality_3nq9,0.0,0.997
qpu,prereg_3nq9_bo_s20260804002_s043,3nq9,6.0,1.0,1000,1000,0,1.0,0.0,0.0,202401.6,167800.0,80.403,4.709798569390631,5.8837716,1861.0,22.0,3nq9_Kdist6.000_Kmono1.000,43,253,quality_3nq9,0.0,0.997
qpu,prereg_3nq9_bo_s20260804002_s043,4jsz,6.0,1.0,1000,1000,1,1.0,0.001,0.001,212755.6,178160.0,134.488,1.6532237235342708,2.9347880999999996,2571.0,27.0,4jsz_Kdist6.000_Kmono1.000,43,253,quality_3nq9,0.0,0.997
qpu,prereg_3nq9_bo_s20260804002_s044,3nq9,9.0,17.0,1000,1000,0,1.0,0.0,0.0,212759.2,178160.0,63.205,4.2565905561566995,5.5616848,2120.0,26.0,3nq9_Kdist9.000_Kmono17.000,44,395,quality_3nq9,0.0,0.997
qpu,prereg_3nq9_bo_s20260804002_s044,4jsz,9.0,17.0,1000,1000,0,1.0,0.0,0.0,210699.2,176100.0,67.451,3.6682080074659837,4.4336715,2624.0,30.0,4jsz_Kdist9.000_Kmono17.000,44,395,quality_3nq9,0.0,0.997
qpu,prereg_3nq9_bo_s20260804002_s045,3nq9,8.0,18.0,1000,1000,0,1.0,0.0,0.0,219892.0,185300.0,61.535,2.6820199525583472,3.7839306,2110.0,24.0,3nq9_Kdist8.000_Kmono18.000,45,354,quality_3nq9,0.0,0.997
qpu,prereg_3nq9_bo_s20260804002_s045,4jsz,8.0,18.0,1000,1000,5,1.0,0.005,0.005,212468.8,177880.0,82.337,1.7115466637143313,2.7275382000000006,2478.0,28.0,4jsz_Kdist8.000_Kmono18.000,45,354,quality_3nq9,0.0,0.997
qpu,prereg_3nq9_bo_s20260804002_s046,3nq9,3.5,15.0,1000,922,0,0.922,0.0,0.0,206975.2,172380.0,76.089,3.917665740766614,5.741569631236444,2120.0,25.0,3nq9_Kdist3.500_Kmono15.000,46,162,quality_3nq9,0.0,0.997
