mode,query_tag,ligand,kdist,kmono,n_reads,n_valid,n_success_valid,validity_rate,success_rate,quality,qpu_access_time,qpu_sampling_time,sample_elapsed_sec,mRMSD,avg_RMSD,physical_qubits,max_chain_length,raw_case_id,step,candidate_idx,objective,objective_value,best_so_far
qpu,prereg_3nq9_random_s20260804102_s030,4jsz,4.0,18.0,1000,787,0,0.787,0.0,0.0,208615.6,174020.0,48.126,2.355556449949363,2.7969526048284625,2713.0,30.0,4jsz_Kdist4.000_Kmono18.000,30,186,quality_3nq9,0.0,0.233
qpu,prereg_3nq9_random_s20260804102_s031,3nq9,2.0,13.0,1000,1000,0,1.0,0.0,0.0,216429.2,181840.0,114.436,2.7051341297892364,5.3592889999999995,2089.0,24.0,3nq9_Kdist2.000_Kmono13.000,31,97,quality_3nq9,0.0,0.233
qpu,prereg_3nq9_random_s20260804102_s031,4jsz,2.0,13.0,1000,980,186,0.98,0.18979591836734694,0.186,213657.6,179060.0,66.921,0.7493230278057648,3.3004932653061223,2610.0,29.0,4jsz_Kdist2.000_Kmono13.000,31,97,quality_3nq9,0.0,0.233
qpu,prereg_3nq9_random_s20260804102_s032,3nq9,2.0,2.0,1000,1000,0,1.0,0.0,0.0,208930.0,174340.0,103.556,3.998620813497572,4.957193999999999,2121.0,26.0,3nq9_Kdist2.000_Kmono2.000,32,86,quality_3nq9,0.0,0.233
qpu,prereg_3nq9_random_s20260804102_s032,4jsz,2.0,2.0,1000,1000,0,1.0,0.0,0.0,208790.8,174200.0,59.192,2.7363860743079025,4.336089,2791.0,32.0,4jsz_Kdist2.000_Kmono2.000,32,86,quality_3nq9,0.0,0.233
qpu,prereg_3nq9_random_s20260804102_s033,3nq9,2.5,18.0,1000,213,129,0.213,0.6056338028169014,0.129,201897.2,167300.0,73.82,0.9622853007294668,3.0904732394366197,2272.0,27.0,3nq9_Kdist2.500_Kmono18.000,33,123,quality_3nq9,0.129,0.233
qpu,prereg_3nq9_random_s20260804102_s033,4jsz,2.5,18.0,1000,910,0,0.91,0.0,0.0,212932.0,178340.0,93.832,3.3464413934805424,4.713474835164835,2669.0,28.0,4jsz_Kdist2.500_Kmono18.000,33,123,quality_3nq9,0.129,0.233
qpu,prereg_3nq9_random_s20260804102_s034,3nq9,8.5,12.0,1000,1000,0,1.0,0.0,0.0,206197.6,171600.0,127.744,4.2769715742819105,5.810245800000001,2061.0,24.0,3nq9_Kdist8.500_Kmono12.000,34,369,quality_3nq9,0.0,0.233
qpu,prereg_3nq9_random_s20260804102_s034,4jsz,8.5,12.0,1000,1000,0,1.0,0.0,0.0,214655.2,180060.0,121.761,2.5608359946957786,3.7906394,2534.0,28.0,4jsz_Kdist8.500_Kmono12.000,34,369,quality_3nq9,0.0,0.233
qpu,prereg_3nq9_random_s20260804102_s035,3nq9,8.0,15.0,1000,1000,0,1.0,0.0,0.0,204533.2,169940.0,105.022,3.2755605053734604,5.3146916,2091.0,25.0,3nq9_Kdist8.000_Kmono15.000,35,351,quality_3nq9,0.0,0.233
qpu,prereg_3nq9_random_s20260804102_s035,4jsz,8.0,15.0,1000,1000,217,1.0,0.217,0.217,206931.6,172340.0,96.271,1.7955779312387512,3.2307780000000004,2564.0,28.0,4jsz_Kdist8.000_Kmono15.000,35,351,quality_3nq9,0.0,0.233
qpu,prereg_3nq9_random_s20260804102_s036,3nq9,3.5,15.0,1000,1000,0,1.0,0.0,0.0,214293.2,179700.0,109.394,4.260195588274704,5.734131,2144.0,25.0,3nq9_Kdist3.500_Kmono15.000,36,162,quality_3nq9,0.0,0.233
qpu,prereg_3nq9_random_s20260804102_s036,4jsz,3.5,15.0,1000,983,61,0.983,0.06205493387589013,0.061,205433.6,170840.0,130.552,1.5333229709794753,3.37991495422177,2328.0,25.0,4jsz_Kdist3.500_Kmono15.000,36,162,quality_3nq9,0.0,0.233
qpu,prereg_3nq9_random_s20260804102_s037,3nq9,2.0,16.0,1000,998,0,0.998,0.0,0.0,210189.6,175600.0,67.257,2.522297761962296,3.8469353707414826,2222.0,25.0,3nq9_Kdist2.000_Kmono16.000,37,100,quality_3nq9,0.0,0.233
qpu,prereg_3nq9_random_s20260804102_s037,4jsz,2.0,16.0,1000,293,0,0.293,0.0,0.0,210833.6,176240.0,76.76,3.299192325403295,4.166669965870308,2553.0,30.0,4jsz_Kdist2.000_Kmono16.000,37,100,quality_3nq9,0.0,0.233
qpu,prereg_3nq9_random_s20260804102_s038,3nq9,9.5,10.0,1000,1000,0,1.0,0.0,0.0,219891.6,185300.0,57.323,5.4577582641933,6.1940203,2187.0,27.0,3nq9_Kdist9.500_Kmono10.000,38,409,quality_3nq9,0.0,0.233
qpu,prereg_3nq9_random_s20260804102_s038,4jsz,9.5,10.0,1000,1000,0,1.0,0.0,0.0,213932.4,179340.0,76.871,3.42278880988994,4.2682703,2607.0,29.0,4jsz_Kdist9.500_Kmono10.000,38,409,quality_3nq9,0.0,0.233
qpu,prereg_3nq9_random_s20260804102_s039,3nq9,6.5,7.0,1000,1000,0,1.0,0.0,0.0,216569.6,181980.0,93.315,4.282910344122265,5.307841999999999,2107.0,26.0,3nq9_Kdist6.500_Kmono7.000,39,280,quality_3nq9,0.0,0.233
qpu,prereg_3nq9_random_s20260804102_s039,4jsz,6.5,7.0,1000,1000,5,1.0,0.005,0.005,210114.8,175520.0,130.149,1.7622683609721193,3.1105573000000004,2410.0,25.0,4jsz_Kdist6.500_Kmono7.000,39,280,quality_3nq9,0.0,0.233
qpu,prereg_3nq9_random_s20260804102_s040,3nq9,10.0,18.0,1000,998,0,0.998,0.0,0.0,206611.6,172020.0,99.609,3.0243619161733957,7.031373547094189,2176.0,26.0,3nq9_Kdist10.000_Kmono18.000,40,438,quality_3nq9,0.0,0.233
qpu,prereg_3nq9_random_s20260804102_s040,4jsz,10.0,18.0,1000,1000,0,1.0,0.0,0.0,216076.4,181480.0,92.269,2.533374722641105,4.2888925,2713.0,30.0,4jsz_Kdist10.000_Kmono18.000,40,438,quality_3nq9,0.0,0.233
qpu,prereg_3nq9_random_s20260804102_s041,3nq9,9.5,5.0,1000,1000,0,1.0,0.0,0.0,207368.4,172780.0,141.954,3.095624100076442,4.3649686999999995,1928.0,21.0,3nq9_Kdist9.500_Kmono5.000,41,404,quality_3nq9,0.0,0.233
qpu,prereg_3nq9_random_s20260804102_s041,4jsz,9.5,5.0,1000,1000,0,1.0,0.0,0.0,214581.6,179980.0,75.627,2.6861967305944,4.073765000000001,2820.0,30.0,4jsz_Kdist9.500_Kmono5.000,41,404,quality_3nq9,0.0,0.233
qpu,prereg_3nq9_random_s20260804102_s042,3nq9,2.5,6.0,1000,1000,0,1.0,0.0,0.0,205340.4,170740.0,82.693,5.628060960774276,6.954662199999999,2159.0,25.0,3nq9_Kdist2.500_Kmono6.000,42,111,quality_3nq9,0.0,0.233
