ligand,Kdist,Kmono,runs,mRMSD_mean,avg_RMSD_mean,valid_rate_mean,success_rate_mean,cpu_sec_mean,sample_elapsed_sec_mean,tts_99_sec_mean,ttt_99_sec_mean
3nq9,9.5,12.0,10,0.7347197579972405,4.752286999999993,1.0,0.03799999999999999,2.4801,2.4854,294.8125549867275,294.8125549867275
4jsz,6.5,8.0,10,0.9919187261976694,3.2759965999999983,1.0,0.03899999999999999,2.6643,2.6706999999999996,308.42852162043863,308.42852162043863
3nq9,7.0,18.0,10,0.6388228147201619,4.735266700000004,1.0,0.04699999999999999,2.4299,2.4372999999999996,232.4473575186077,232.4473575186077
4jsz,9.5,14.0,10,0.5739941579572335,3.4583437000000012,1.0,0.03899999999999999,2.6993,2.7232999999999996,312.48024186842696,312.48024186842696
4jsz,3.0,16.0,10,0.9919187261976694,2.9432096999999975,1.0,0.08199999999999999,2.5016,2.5144,134.64911252335287,134.64911252335287
3nq9,2.0,8.0,10,0.6756799165122086,4.649128600000003,1.0,0.049999999999999996,2.3,2.3053,206.49661040963224,206.49661040963224
4jsz,2.5,4.0,10,0.7387117379366969,2.9051763999999993,1.0,0.07399999999999998,2.5901,2.5957,155.1468427848741,155.1468427848741
3nq9,3.0,10.0,10,0.8226019338392094,4.7397117,1.0,0.039999999999999994,2.3411,2.3449999999999998,264.10184139991725,264.10184139991725
4jsz,10.0,20.0,10,1.228941080675911,3.495714600000002,1.0,0.03400000000000001,2.6523999999999996,2.6587,353.114866484061,353.114866484061
4jsz,4.0,0.1,10,0.9919187261976694,2.9564118999999978,0.5090000000000001,0.040999999999999995,1.9708999999999999,1.9788000000000001,216.80407199825444,216.80407199825444
4jsz,1.0,17.0,10,0.9919187261976694,2.791111299999998,0.999,0.09599999999999999,2.3325,2.3393000000000006,106.43013815368656,106.43013815368656
3nq9,1.0,11.0,10,0.7624192388077091,4.697659900000002,1.0,0.04499999999999999,2.1921000000000004,2.2024,219.2469604744183,219.2469604744183
4jsz,0.5,7.0,10,0.9919187261976694,2.5754507000000015,0.5519999999999999,0.03400000000000001,2.3193,2.3259,308.769156174213,308.769156174213
3nq9,7.0,12.0,10,0.7707284977714783,4.773178100000004,1.0,0.041999999999999996,2.465,2.4816000000000003,264.56317056258496,264.56317056258496
4jsz,7.0,14.0,10,1.1265370287802194,3.315451000000002,1.0,0.03799999999999999,2.6567,2.6664999999999996,315.80521544826377,315.80521544826377
4jsz,6.5,2.0,10,0.9919187261976694,2.890228600000003,1.0,0.08099999999999999,2.439,2.4481999999999995,132.97173231285532,132.97173231285532
3nq9,9.5,18.0,10,0.8332969888730173,4.769000599999999,1.0,0.03200000000000001,2.4788000000000006,2.5074,350.98940966103754,350.98940966103754
3nq9,5.0,13.0,10,0.793104589240513,4.694069199999996,1.0,0.03599999999999999,2.4201,2.4369,303.9760287413086,303.9760287413086
4jsz,4.5,1.0,10,0.9919187261976694,2.9148287999999987,1.0,0.07399999999999998,2.3345,2.3389999999999995,139.83641731257043,139.83641731257043
4jsz,5.0,15.0,10,0.43266667696150984,3.1171489999999977,1.0,0.06000000000000001,2.6067,2.6228000000000002,194.0075765567254,194.0075765567254
3nq9,2.5,7.0,10,0.664849113521406,4.624133400000004,1.0,0.052000000000000005,2.3682000000000003,2.3739,204.22856562907026,204.22856562907026
3nq9,6.0,0.1,10,0.6122775550818894,4.758372200000008,1.0,0.03699999999999999,2.5222,2.5263,308.07917778737703,308.07917778737703
4jsz,0.1,8.0,10,1.0067414069348037,2.239334899999997,0.0,0.0,2.0587999999999997,2.0713999999999997,,
3nq9,9.0,3.0,10,0.6103247356526588,4.700226499999992,1.0,0.04299999999999999,2.5157,2.5202,263.58883060933323,263.58883060933323
3nq9,0.5,4.0,10,0.7624192388077091,4.6385281,0.9960000000000002,0.052000000000000005,2.2245,2.2464,191.8361811679195,191.8361811679195
3nq9,6.5,1.0,10,0.8178264287163655,4.630167900000001,1.0,0.051000000000000004,2.5088999999999997,2.5224999999999995,220.71992992597637,220.71992992597637
4jsz,4.5,18.0,10,0.9919187261976694,3.063528999999999,1.0,0.049999999999999996,2.6023000000000005,2.6441,233.6374475082548,233.6374475082548
3nq9,10.0,3.0,10,0.8226019338392094,4.748077199999998,1.0,0.027000000000000003,2.5379,2.5555,426.9985526051531,426.9985526051531
4jsz,10.0,5.0,10,1.0428670316125523,3.1303868000000032,1.0,0.03799999999999999,2.58,2.585,306.68779156717756,306.68779156717756
4jsz,8.0,13.0,10,1.0848048086954163,3.3387056999999993,1.0,0.049999999999999996,2.6579,2.6662,238.6292786120702,238.6292786120702
4jsz,6.5,19.0,10,1.1426422538909937,3.2409424999999965,1.0,0.039999999999999994,2.6058000000000003,2.6239,293.9629141514264,293.9629141514264
3nq9,8.0,15.0,10,0.664849113521406,4.7690334,1.0,0.030000000000000006,2.4359,2.4378,368.28712833976476,368.28712833976476
3nq9,4.5,2.0,10,0.7624192388077091,4.674786600000005,1.0,0.041999999999999996,2.4857,2.4941000000000004,266.78485722816123,266.78485722816123
3nq9,2.5,17.0,10,0.7624192388077091,4.625316099999993,1.0,0.05800000000000001,2.2789,2.2817999999999996,175.64387553139804,175.64387553139804
4jsz,9.5,5.0,10,0.43266667696150984,3.118715599999998,1.0,0.05500000000000001,2.569,2.5762,209.13220258549254,209.13220258549254
3nq9,9.0,9.0,10,0.7624192388077091,4.715324200000004,1.0,0.04299999999999999,2.4883,2.4967,260.7179263048869,260.7179263048869
4jsz,0.1,2.0,10,1.0228522501080133,2.2501407999999996,0.0,0.0,2.1543,2.1594,,
4jsz,2.5,11.0,10,0.7387117379366969,2.916204800000002,1.0,0.07999999999999999,2.5239000000000003,2.5351000000000004,139.3951157852007,139.3951157852007
4jsz,2.0,1.0,10,0.9919187261976694,2.8581114000000016,1.0,0.08099999999999999,2.44,2.4444,133.02625126829312,133.02625126829312
3nq9,0.5,16.0,10,0.7624192388077091,4.622643400000001,1.0,0.049999999999999996,2.0773,2.0829999999999993,186.50235165388222,186.50235165388222
4jsz,0.5,10.0,10,0.9919187261976694,2.5573232999999935,0.5540000000000002,0.05500000000000001,2.302,2.3078,187.39678098552113,187.39678098552113
3nq9,4.5,8.0,10,0.8226019338392094,4.667406899999998,1.0,0.041999999999999996,2.4199,2.4242,259.7226841559429,259.7226841559429
4jsz,6.5,13.0,10,1.1342465633808916,3.2247630000000003,1.0,0.047999999999999994,2.6386,2.6422,247.0246336981546,247.0246336981546
4jsz,4.0,4.0,10,0.7125017852609876,3.0328422999999978,1.0,0.05500000000000001,2.6529000000000003,2.6607000000000003,215.96217214443482,215.96217214443482
3nq9,6.5,15.0,10,0.8072164576996084,4.603815499999998,1.0,0.051000000000000004,2.4325,2.4451000000000005,213.99865660047735,213.99865660047735
4jsz,8.0,19.0,10,0.7387117379366969,3.3754783,1.0,0.03599999999999999,2.632,2.6372999999999998,330.5916729255503,330.5916729255503
4jsz,2.5,0.1,10,0.9919187261976694,3.016013000000004,0.511,0.04299999999999999,2.0053000000000005,2.0198,210.11037962431766,210.11037962431766
3nq9,10.0,9.0,10,0.755828817852577,4.712476900000001,1.0,0.04299999999999999,2.4931,2.5002999999999997,261.2208584458118,261.2208584458118
4jsz,4.5,12.0,10,1.1426422538909937,3.0686631000000006,1.0,0.051000000000000004,2.5957,2.6065000000000005,228.3561409816481,228.3561409816481
4jsz,6.0,7.0,10,0.9919187261976694,3.171051400000004,1.0,0.04299999999999999,2.6713,2.6825,279.8922141776492,279.8922141776492
3nq9,4.5,14.0,10,0.8072164576996084,4.718135900000001,1.0,0.04599999999999999,2.3918000000000004,2.3997,233.8982809819929,233.8982809819929
4jsz,0.5,14.0,10,0.9919187261976694,2.5667929000000025,0.5380000000000001,0.020999999999999998,2.2812,2.2914000000000003,494.9818214338501,494.9818214338501
4jsz,2.0,5.0,10,0.9919187261976694,2.8872607999999995,1.0,0.08299999999999999,2.5834,2.621,137.30291750081622,137.30291750081622
3nq9,0.5,12.0,10,0.7624192388077091,4.614909300000002,1.0,0.053000000000000005,2.0946,2.1004,177.13303512837587,177.13303512837587
3nq9,2.5,9.0,10,0.7479297007123636,4.661921300000003,1.0,0.047999999999999994,2.3324000000000003,2.3386000000000005,218.35831715211697,218.35831715211697
4jsz,0.1,6.0,10,1.0228522501080133,2.2426849999999985,0.0,0.0,2.0862000000000003,2.1036,,
4jsz,2.5,15.0,10,0.9919187261976694,2.9327143999999987,1.0,0.06000000000000001,2.4888,2.4941000000000004,185.2326913470588,185.2326913470588
3nq9,2.5,13.0,10,0.7473726179221493,4.681413299999995,1.0,0.04699999999999999,2.3083,2.3135,220.81494520770485,220.81494520770485
4jsz,9.5,1.0,10,0.9919187261976694,2.846747300000001,1.0,0.07499999999999998,2.2773000000000003,2.3046999999999995,134.51958320532998,134.51958320532998
3nq9,4.5,10.0,10,0.5387131494407339,4.699525299999999,1.0,0.04299999999999999,2.4242,2.4337,254.00168667295216,254.00168667295216
4jsz,4.5,16.0,10,0.9919187261976694,3.0718736999999985,1.0,0.06400000000000002,2.5790999999999995,2.5932999999999997,179.57710753469053,179.57710753469053
4jsz,6.0,3.0,10,0.43266667696150984,2.9273581999999974,1.0,0.06600000000000002,2.5353000000000003,2.5397000000000003,170.99716169349665,170.99716169349665
4jsz,9.0,0.1,10,0.9919187261976694,2.995080200000007,0.561,0.048999999999999995,1.9165999999999996,1.9212,175.67785584126855,175.67785584126855
3nq9,6.5,11.0,10,0.8474000875514458,4.636220499999993,1.0,0.04699999999999999,2.4409,2.4443,233.49963165857417,233.49963165857417
4jsz,6.5,17.0,10,1.0485939299188836,3.2326992000000034,1.0,0.03500000000000001,2.616,2.6216999999999997,338.14424839405547,338.14424839405547
3nq9,9.0,7.0,10,0.5546466921757596,4.739210999999998,1.0,0.048999999999999995,2.4906,2.4962000000000004,228.29138461768935,228.29138461768935
3nq9,2.5,19.0,10,0.7624192388077091,4.7170214999999995,1.0,0.04299999999999999,2.2693,2.278,237.7716473751878,237.7716473751878
3nq9,4.0,20.0,10,0.7401963749398571,4.5909637000000085,1.0,0.048999999999999995,2.3358000000000003,2.3398,214.10223086404835,214.10223086404835
3nq9,2.5,3.0,10,0.8226019338392094,4.671860300000005,1.0,0.039999999999999994,2.4025,2.4071999999999996,271.02843704382605,271.02843704382605
3nq9,0.5,18.0,10,0.7624192388077091,4.701451800000003,1.0,0.03300000000000001,2.0833999999999997,2.0953999999999997,285.9157093301565,285.9157093301565
3nq9,8.0,11.0,10,0.7624192388077091,4.835968500000001,1.0,0.03300000000000001,2.4609,2.4671999999999996,337.7219780601816,337.7219780601816
3nq9,4.5,6.0,10,0.8368301267593143,4.721520600000006,1.0,0.03799999999999999,2.4431000000000003,2.4497999999999998,290.4143192161904,290.4143192161904
4jsz,8.0,17.0,10,1.225587543827451,3.3435151999999997,1.0,0.026000000000000002,2.6478,2.6566,462.85989343943476,462.85989343943476
4jsz,6.0,9.0,10,0.9486651723876143,3.235954699999998,1.0,0.03500000000000001,2.6424,2.6536,341.5567132861055,341.5567132861055
3nq9,6.5,5.0,10,0.755828817852577,4.756598900000001,1.0,0.03200000000000001,2.4996,2.511,353.93461690686206,353.93461690686206
4jsz,10.0,1.0,10,0.8682059700502103,2.8963533000000004,1.0,0.07799999999999999,2.2494000000000005,2.2523,127.55649238361949,127.55649238361949
3nq9,10.0,7.0,10,0.7126838412832457,4.703600599999999,1.0,0.027000000000000003,2.5397000000000003,2.5612,427.30140039060143,427.30140039060143
3nq9,9.5,8.0,10,0.6981752118292881,4.729769299999998,1.0,0.03899999999999999,2.5011,2.5112,289.5359289212472,289.5359289212472
3nq9,1.0,15.0,10,0.7624192388077091,4.652007199999995,1.0,0.05800000000000001,2.1651,2.1767999999999996,166.87285748081524,166.87285748081524
4jsz,9.0,20.0,10,1.1055105536771592,3.4206219000000067,1.0,0.029000000000000005,2.6574999999999998,2.6808,415.85913538409466,415.85913538409466
4jsz,9.0,4.0,10,0.8044218657590132,3.0142312000000007,1.0,0.06499999999999999,2.5437999999999996,2.5567,174.30218494688333,174.30218494688333
4jsz,0.5,3.0,10,0.9919187261976694,2.5872849000000033,0.5679999999999998,0.027000000000000003,2.4259,2.4506,408.1546903994803,408.1546903994803
4jsz,1.0,13.0,10,0.9919187261976694,2.7888957000000048,1.0,0.08799999999999998,2.3587,2.3659,117.91978342011878,117.91978342011878
3nq9,3.0,14.0,10,0.6545624615994584,4.6453771000000055,1.0,0.05899999999999998,2.3254,2.3476,176.09745121165278,176.09745121165278
4jsz,3.0,12.0,10,0.7387117379366969,2.910370600000003,1.0,0.07099999999999998,2.5397000000000003,2.5504,158.80923522851992,158.80923522851992
4jsz,4.5,5.0,10,1.1342465633808916,3.0854127999999994,1.0,0.04699999999999999,2.6714,2.6863,255.54955795514564,255.54955795514564
4jsz,5.0,11.0,10,0.31612904802197855,3.111416600000001,1.0,0.052000000000000005,2.6182,2.6382,225.78803755174053,225.78803755174053
3nq9,4.0,9.0,10,0.7373797201281233,4.728704900000004,1.0,0.03200000000000001,2.4107000000000003,2.4153000000000007,341.3466878610066,341.3466878610066
3nq9,5.0,17.0,10,0.755828817852577,4.813933099999999,1.0,0.03699999999999999,2.3787999999999996,2.3830999999999998,290.5632971693809,290.5632971693809
4jsz,7.0,10.0,10,1.1322122079580834,3.2957597000000023,1.0,0.03300000000000001,2.6812999999999994,2.6909,367.9686048895789,367.9686048895789
4jsz,6.5,6.0,10,1.014265393076789,3.2349542000000016,1.0,0.03500000000000001,2.7148,2.7424999999999997,350.91513973248533,350.91513973248533
3nq9,7.0,16.0,10,0.6122775550818894,4.700779099999998,1.0,0.039999999999999994,2.4226,2.4279,273.2959382236724,273.2959382236724
4jsz,3.0,18.0,10,0.9919187261976694,2.9336643000000002,1.0,0.06299999999999999,2.4930000000000003,2.4975,176.43056688247717,176.43056688247717
3nq9,10.0,11.0,10,0.7624192388077091,4.7098139999999935,1.0,0.048999999999999995,2.4869,2.5058000000000002,227.9522381778414,227.9522381778414
3nq9,2.0,6.0,10,0.7624192388077091,4.641298400000003,1.0,0.04699999999999999,2.3261000000000003,2.3305,222.5177160887416,222.5177160887416
4jsz,1.0,19.0,10,0.9919187261976694,2.776666900000001,1.0,0.10400000000000001,2.3188,2.3267999999999995,97.24064705928262,97.24064705928262
4jsz,7.5,20.0,10,1.3629593392293506,3.2912181999999985,1.0,0.03599999999999999,2.619,2.6278,328.95881131915513,328.95881131915513
3nq9,0.1,5.0,10,0.42181529246046834,4.662588099999993,0.039999999999999994,0.0020000000000000005,1.9603000000000002,1.9690999999999999,4509.24229414608,4509.24229414608
4jsz,0.5,9.0,10,0.9919187261976694,2.572478000000004,0.543,0.039999999999999994,2.3207000000000004,2.3335999999999997,261.8004969188791,261.8004969188791
3nq9,9.5,2.0,10,0.7960992333059184,4.682252400000001,1.0,0.040999999999999995,2.5343000000000004,2.5469,278.7795218758822,278.7795218758822
4jsz,9.5,10.0,10,0.5823130268930636,3.4614088,1.0,0.024999999999999998,2.7286999999999995,2.7574,496.33553956579436,496.33553956579436
3nq9,9.5,16.0,10,0.7422085986896146,4.682790700000006,1.0,0.04499999999999999,2.4715,2.4837999999999996,247.191671371071,247.191671371071
3nq9,4.0,3.0,10,0.664849113521406,4.738087299999998,1.0,0.03599999999999999,2.4588,2.4634000000000005,308.83693213880815,308.83693213880815
4jsz,7.5,9.0,10,0.6038033292254158,3.3501166999999983,1.0,0.027000000000000003,2.7216,2.7580999999999998,457.9058515978505,457.9058515978505
3nq9,7.0,5.0,10,0.7396720651691887,4.710211900000004,1.0,0.039999999999999994,2.486,2.4965,280.44815587552614,280.44815587552614
4jsz,4.5,20.0,10,1.0772364678160233,3.0944882999999983,1.0,0.04599999999999999,2.5813999999999995,2.5938,252.43959466799757,252.43959466799757
4jsz,2.0,19.0,10,0.9919187261976694,2.862605499999995,1.0,0.08299999999999999,2.4533,2.4755,130.38834385103058,130.38834385103058
3nq9,5.0,6.0,10,0.9479713277384987,4.697720299999993,1.0,0.040999999999999995,2.4600999999999997,2.4797000000000002,270.6173309264325,270.6173309264325
3nq9,3.0,3.0,10,0.7624192388077091,4.6170186000000015,1.0,0.05600000000000001,2.4242999999999997,2.4342999999999995,193.7269815958969,193.7269815958969
4jsz,8.5,11.0,10,1.0104006546678053,3.424750300000002,1.0,0.031000000000000007,2.7043,2.7258999999999998,395.47468771724454,395.47468771724454
3nq9,8.5,17.0,10,0.9742623590190753,4.710299700000002,1.0,0.03300000000000001,2.4496,2.4582,336.1712208770046,336.1712208770046
3nq9,8.5,7.0,10,0.6122775550818894,4.680574399999997,1.0,0.051000000000000004,2.4797000000000002,2.4829,218.15106629895317,218.15106629895317
4jsz,8.5,0.1,10,0.8044218657590132,3.0091828000000045,0.5380000000000001,0.041999999999999996,1.9233999999999998,1.9347999999999999,206.4344025395845,206.4344025395845
3nq9,2.0,15.0,10,0.7624192388077091,4.698136999999995,1.0,0.04399999999999999,2.2655000000000003,2.2795,231.85830638210018,231.85830638210018
4jsz,2.0,13.0,10,0.9919187261976694,2.879877499999995,1.0,0.09199999999999998,2.4657,2.4705000000000004,117.65477353110118,117.65477353110118
4jsz,7.5,3.0,10,0.9919187261976694,2.935250900000001,1.0,0.06899999999999999,2.5432,2.5629,163.8115214514772,163.8115214514772
4jsz,4.0,10.0,10,1.1342465633808916,3.0405653000000052,1.0,0.047999999999999994,2.5913000000000004,2.597,242.59642738650342,242.59642738650342
3nq9,4.0,16.0,10,0.7624192388077091,4.687349099999998,1.0,0.04699999999999999,2.3571999999999997,2.3639,225.49278206628333,225.49278206628333
4jsz,8.0,1.0,10,0.9919187261976694,2.8513185999999977,1.0,0.09599999999999999,2.3513,2.3815999999999997,107.28796734866592,107.28796734866592
4jsz,1.5,6.0,10,0.9919187261976694,2.8317235999999997,1.0,0.10500000000000001,2.4800999999999997,2.4858000000000002,102.9579184269005,102.9579184269005
4jsz,6.0,11.0,10,0.731392444194488,3.168877300000001,1.0,0.040999999999999995,2.6393,2.6429,290.3297920873677,290.3297920873677
3nq9,6.0,17.0,10,0.5838652895106231,4.746261800000002,1.0,0.029000000000000005,2.4134,2.4243,377.6611241151361,377.6611241151361
4jsz,3.5,5.0,10,0.8682059700502103,2.9440990999999994,1.0,0.06600000000000002,2.6077,2.6100000000000003,175.88028972828906,175.88028972828906
3nq9,3.0,9.0,10,0.7624192388077091,4.650831600000003,1.0,0.054000000000000006,2.3623,2.3693999999999997,195.96941932805666,195.96941932805666
3nq9,5.5,3.0,10,0.8072164576996084,4.537599799999998,1.0,0.04499999999999999,2.4823000000000004,2.4912,248.27185346729098,248.27185346729098
3nq9,3.5,18.0,10,0.7373797201281233,4.611946100000005,1.0,0.048999999999999995,2.3401,2.3454000000000006,214.49637402387174,214.49637402387174
4jsz,0.1,11.0,10,1.0067414069348037,2.265135400000001,0.0,0.0,2.0261000000000005,2.0299,,
3nq9,0.1,17.0,10,0.8632621105156988,4.654096800000004,0.040999999999999995,0.0020000000000000005,1.8643,1.8702,4288.415247144078,4288.415247144078
3nq9,7.0,20.0,10,0.6627358433722244,4.679242300000005,1.0,0.03699999999999999,2.4132,2.4154,294.76515416560864,294.76515416560864
3nq9,1.5,19.0,10,0.7624192388077091,4.738874700000005,1.0,0.039999999999999994,2.1963999999999997,2.2006,247.7780891251028,247.7780891251028
4jsz,1.0,9.0,10,0.9919187261976694,2.7808484999999985,1.0,0.08099999999999999,2.3761,2.3806000000000003,129.5424900158161,129.5424900158161
3nq9,8.0,2.0,10,0.7497257413112247,4.724115100000003,1.0,0.04399999999999999,2.5082999999999998,2.5147000000000004,256.7072124909388,256.7072124909388
3nq9,1.5,5.0,10,0.7479297007123636,4.6901413,1.0,0.051000000000000004,2.3122999999999996,2.3156999999999996,203.42408783444347,203.42408783444347
4jsz,10.0,12.0,10,0.8128700541934741,3.474587500000001,1.0,0.028000000000000004,2.6834,2.6931000000000003,435.1317721614516,435.1317721614516
3nq9,9.0,10.0,10,0.7560339925920406,4.742172300000001,1.0,0.04399999999999999,2.5113000000000003,2.5281,257.01424180859334,257.01424180859334
4jsz,9.0,16.0,10,1.0510860807342337,3.4186289999999993,1.0,0.029000000000000005,2.6622000000000003,2.6728,416.59461532249753,416.59461532249753
3nq9,3.5,6.0,10,0.7216114718799932,4.720317900000006,1.0,0.049999999999999996,2.4052000000000002,2.4162999999999997,215.9415858074989,215.9415858074989
4jsz,1.5,15.0,10,0.8044218657590132,2.864575100000003,1.0,0.08999999999999998,2.3977,2.4017,117.07917509289807,117.07917509289807
3nq9,9.5,20.0,10,0.7433450326584367,4.699313599999999,1.0,0.04699999999999999,2.4591000000000003,2.4747,235.24066705379155,235.24066705379155
3nq9,1.5,13.0,10,0.7624192388077091,4.700282100000002,1.0,0.03599999999999999,2.2354000000000003,2.2444,280.77683345660154,280.77683345660154
4jsz,7.0,6.0,10,1.0848048086954163,3.2265556000000037,1.0,0.03500000000000001,2.6546999999999996,2.6643999999999997,343.1466117017198,343.1466117017198
4jsz,3.5,14.0,10,0.912793013623751,2.961232900000002,1.0,0.07299999999999998,2.5410000000000004,2.5453,154.3729938970253,154.3729938970253
3nq9,3.5,12.0,10,0.8072164576996084,4.706052200000009,1.0,0.04699999999999999,2.3763,2.3956999999999997,227.31991261840707,227.31991261840707
4jsz,5.0,5.0,10,0.8044218657590132,3.1022842000000024,1.0,0.051000000000000004,2.676,2.6788999999999996,235.4205159559619,235.4205159559619
3nq9,5.5,9.0,10,0.755828817852577,4.642209000000003,1.0,0.03699999999999999,2.4374,2.4485999999999994,297.7211117036527,297.7211117036527
3nq9,5.5,11.0,10,0.6756799165122086,4.646883599999996,1.0,0.03899999999999999,2.4215000000000004,2.4282,280.32115944296527,280.32115944296527
4jsz,5.5,17.0,10,0.8044218657590132,3.146896900000001,1.0,0.040999999999999995,2.5980999999999996,2.6058000000000003,285.79768606152766,285.79768606152766
3nq9,7.5,10.0,10,0.7624192388077091,4.750201399999997,1.0,0.03300000000000001,2.4621,2.4676,337.88666023892597,337.88666023892597
4jsz,7.5,16.0,10,0.8593995346252701,3.3336168000000006,1.0,0.03200000000000001,2.6435,2.6639999999999997,374.3103535738877,374.3103535738877
4jsz,10.0,18.0,10,1.1171938909882706,3.4938538,1.0,0.019999999999999997,2.6589,2.6651,606.0913923603366,606.0913923603366
3nq9,8.0,8.0,10,0.7796828975380911,4.748815000000007,1.0,0.04399999999999999,2.4753,2.4850000000000003,253.32988999673915,253.32988999673915
4jsz,1.0,3.0,10,0.9919187261976694,2.7687200000000005,1.0,0.11100000000000002,2.4934000000000003,2.5088999999999997,97.59240425277832,97.59240425277832
4jsz,8.5,4.0,10,0.7125017852609876,2.952098100000001,1.0,0.06299999999999999,2.5694000000000004,2.5914,181.83742420691408,181.83742420691408
3nq9,3.5,16.0,10,0.6756799165122086,4.655995199999999,1.0,0.047999999999999994,2.3434000000000004,2.3594999999999997,219.38813257343116,219.38813257343116
4jsz,3.5,10.0,10,0.9919187261976694,2.9852546000000006,1.0,0.06200000000000001,2.5829999999999997,2.5911,185.84631303180257,185.84631303180257
4jsz,5.0,1.0,10,0.9919187261976694,2.869592400000002,1.0,0.08099999999999999,2.3351,2.3417000000000003,127.30721284286528,127.30721284286528
3nq9,1.5,17.0,10,0.8226019338392094,4.623593400000005,1.0,0.049999999999999996,2.2102000000000004,2.2221,198.43426449016053,198.43426449016053
4jsz,1.5,11.0,10,0.9919187261976694,2.870702100000003,1.0,0.07699999999999999,2.4392000000000005,2.4501999999999997,140.19076057805677,140.19076057805677
4jsz,7.0,2.0,10,0.7387117379366969,2.8626632000000005,1.0,0.07599999999999998,2.4379,2.4537000000000004,142.03553694454683,142.03553694454683
3nq9,0.1,19.0,10,0.900185160483878,4.6767045999999945,0.048999999999999995,0.0029999999999999996,1.8596999999999997,1.8665000000000003,2850.4607365201223,2850.4607365201223
4jsz,7.5,12.0,10,1.0565339527508757,3.334708700000001,1.0,0.04299999999999999,2.6616,2.6673999999999998,278.8758721428634,278.8758721428634
4jsz,5.5,0.1,10,1.1342465633808916,2.9579207,0.5339999999999999,0.03599999999999999,1.9403000000000001,1.9478999999999995,243.71087499143056,243.71087499143056
3nq9,7.5,14.0,10,0.588629367618454,4.631502799999994,1.0,0.05700000000000001,2.438,2.4407,191.3034062933257,191.3034062933257
4jsz,9.0,18.0,10,1.2580027747829976,3.4640829999999996,1.0,0.022999999999999996,2.6569000000000003,2.6734,525.8357830499162,525.8357830499162
4jsz,1.0,7.0,10,0.9919187261976694,2.7772084000000024,1.0,0.10600000000000001,2.3968,2.3998999999999997,98.50710200937847,98.50710200937847
4jsz,5.5,13.0,10,1.059228713857196,3.1875496000000045,1.0,0.03799999999999999,2.6203999999999996,2.6242,311.49018954365573,311.49018954365573
3nq9,5.5,15.0,10,0.7216114718799932,4.705026099999999,1.0,0.041999999999999996,2.4015,2.4136999999999995,257.7478515643196,257.7478515643196
3nq9,3.5,8.0,10,0.7624192388077091,4.657138200000005,1.0,0.04599999999999999,2.4015,2.4159999999999995,234.84686084884024,234.84686084884024
4jsz,3.0,4.0,10,0.9919187261976694,2.9115155000000033,1.0,0.07099999999999998,2.6207000000000003,2.6314,163.87422245280237,163.87422245280237
3nq9,7.5,4.0,10,0.7479297007123636,4.726687700000001,1.0,0.03400000000000001,2.4865000000000004,2.4938000000000002,331.0285460385377,331.0285460385377
3nq9,0.1,13.0,10,0.6741067283563492,4.694377500000004,0.05500000000000001,0.004999999999999999,1.8774000000000002,1.8814,1724.8228167522352,1724.8228167522352
4jsz,7.0,8.0,10,0.9518699000401971,3.2731468,1.0,0.041999999999999996,2.6798,2.6903,287.6171945126228,287.6171945126228
4jsz,0.1,15.0,10,0.9574938623706644,2.266188199999996,0.0,0.0,2.0208000000000004,2.0317,,
3nq9,5.5,7.0,10,0.6630515084613052,4.743078599999996,1.0,0.03799999999999999,2.4399000000000006,2.4436,290.0339312576575,290.0339312576575
3nq9,1.0,0.1,10,0.7624192388077091,4.663472100000004,1.0,0.04499999999999999,2.4007,2.4054,240.11047762918483,240.11047762918483
3nq9,3.5,2.0,10,0.664849113521406,4.645254299999998,1.0,0.04299999999999999,2.4823,2.4921,260.0892611287307,260.0892611287307
4jsz,3.0,20.0,10,1.1055105536771592,2.9351318999999987,1.0,0.06800000000000002,2.4728000000000003,2.4757000000000007,161.70500350510866,161.70500350510866
4jsz,5.5,19.0,10,0.5517184276056932,3.1606874,1.0,0.049999999999999996,2.5808,2.5947,231.70715310659952,231.70715310659952
3nq9,8.0,6.0,10,0.6002947278138356,4.756533400000003,1.0,0.03899999999999999,2.4894000000000003,2.5076,288.1814967240626,288.1814967240626
3nq9,1.5,1.0,10,0.7624192388077091,4.671993,1.0,0.047999999999999994,2.4,2.4082,224.6870010140116,224.6870010140116
4jsz,10.0,16.0,10,0.6335507845987794,3.455130200000002,1.0,0.026000000000000002,2.6563,2.6616000000000004,464.34577194016555,464.34577194016555
4jsz,9.0,12.0,10,1.1052951475128798,3.450987099999998,1.0,0.023999999999999997,2.6652,2.6718,505.2424528409604,505.2424528409604
4jsz,7.5,18.0,10,1.0848048086954163,3.305737899999998,1.0,0.03899999999999999,2.6401999999999997,2.6461999999999994,305.63862282110944,305.63862282110944
3nq9,9.0,14.0,10,0.7221871595492416,4.717027799999998,1.0,0.03799999999999999,2.4797,2.4966,294.76500649191087,294.76500649191087
4jsz,3.0,0.1,10,0.9919187261976694,3.021443399999995,0.5389999999999999,0.03500000000000001,1.9856000000000003,1.9895000000000003,256.6587230929803,256.6587230929803
4jsz,2.0,17.0,10,0.9919187261976694,2.883077399999999,1.0,0.07399999999999998,2.4406,2.4461,146.19180128209868,146.19180128209868
3nq9,2.0,11.0,10,0.7624192388077091,4.6928490999999966,1.0,0.03799999999999999,2.3165,2.3383,275.36522060673127,275.36522060673127
